PGI,ec_number,5.3.1.9,,,,,,,,,,,,,
,reaction,adp_c + pep_c -> atp_c + pyr_c,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,
,mechanism,,,,,,,,,,,,,,
,structure,,4,SDS-PAGE,387087,E. coli K-12 strain J53,"The enzyme was crystallyzed in this source, but not analyzed due to ""...the limited dimensions of the crystals."" The structural analysis was performed using SDS-PAGE which also determined the subunits are likely identical.",,,,,,,,
,active_sites,,4,,,,í¢ä‰åÅñeducatedí¢ä‰åŒù guess,,,,,,,,
,allosteric_sites,,4,,,,í¢ä‰åÅñeducatedí¢ä‰åŒù guess,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes
,Keq,"adp,Null;pep,Null",17602.30756,,,,7.5,,,,,,Adjustment_Dan,,Is=0.25
,s05,pep,0.00082,,,M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,pep,1.58,,,,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,s05,pep,0.00019,,"amp,0.002",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,pep,1.03,,"amp,0.002",,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,s05,pep,0.00013,,"g6p,0.001",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,pep,1,,"g6p,0.001",,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,s05,pep,0.0007,,"r5p,0.001",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,pep,0.99,,"r5p,0.001",,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,s05,pep,0.00082,,"pi,0.001",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,pep,2.1,,"pi,0.001",,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,Km,adp,0.00017,,"pep,0.005",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,Km,adp,0.00012,,"pep,0.0005;r5p,0.001",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,Km,adp,0.00012,,"pep,0.005;r5p,0.001",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,s05,adp,0.00036,,"pep,0.0005",M,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,The decrease in absorbance at 340 nm was recorded in a recording spectrophotometer.
,n,adp,2,"1.5,3","pep,0.0005",,7.5,25,"hepes,0.01","mg2,0.01;cl,0.02;cl,0.05;k,0.05",,coupled continuous spectrophotometric assay,193572,e. coli K12 J53,í¢ä‰åÅñeducatedí¢ä‰åŒù guess
,kcat,"pep,Null;adp,Null",10,,,1/s,7,25,,,,,https://pubs.acs.org/doi/abs/10.1021/bi2002289,,Average value
PPS,ec_number,2.7.9.2,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,
,reaction,atp_c + h2o_c + pyr_c <-> amp_c + 2.0 h_c + pep_c + pi_c,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,
,mechanism,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes
,Keq,"atp,Null;pyr,Null",2.209787365,,,,7.5,,,,,,Adjustment_Dan,IS = 0.25,
,Km,atp,0.000028,,,M,7.5,25,,,,,,,Assumed pH and T
,Km,pyr,0.000083,,,M,7.5,25,,,,,,,Assumed pH and T
,kcat,"atp,Null;pyr,Null",10,,,1/s,7,25,,,,,https://pubs.acs.org/doi/abs/10.1021/bi2002289,,Average value
,kcat,"pep,Null;pi,Null",10,,,1/s,7,25,,,,,https://pubs.acs.org/doi/abs/10.1021/bi2002289,,Average value
LDH_D,ec_number,1.1.1.28,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,
,reaction,lac__D_c + nad_c <-> h_c + nadh_c + pyr_c,,,,,,,,,,,,,
,,type,order,experiment,reference,strain,notes,,,,,,,,
,mechanism,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes
,Keq,"lac__D,Null;nad,Null",0.000268272,,,,7.5,,,,,,Adjustment_Dan,IS = 0.25,
,Km,nadh,0.00009,,,M,8,30,,,,,739841,,
,Km,pyr,0.0076,,,M,8,30,,,,,739841,,
,kcat,"pyr,Null;nadh,Null",500,,,1/s,8,30,,,,,739841,,Average of values for pyr and nadh
End,End,End,End,,End,End,End,End,End,End,End,End,End,,
